"initial";"final";"count";"time";"imp";"inum";"n";"w";"solver";"sample"
"89511516";"6002435";"-2";"3.30631399155";"14.9125339966";"3";"4";"4";"dvnd";"66"
"93682688";"6248046";"-2";"3.14396286011";"14.9939177785";"3";"4";"4";"dvnd";"67"
"95488665";"6127299";"-2";"3.13098216057";"15.5841366645";"3";"4";"4";"dvnd";"68"
"92102817";"6211113";"-2";"3.01983594894";"14.8287137909";"3";"4";"4";"dvnd";"69"
"94570665";"5946442";"-2";"3.19647097588";"15.9037395807";"3";"4";"4";"dvnd";"7"
"92250575";"5861859";"-2";"3.25634884834";"15.7374264717";"3";"4";"4";"dvnd";"70"
"91281001";"5965344";"-2";"3.14001011848";"15.3018838478";"3";"4";"4";"dvnd";"71"
"88821529";"6097282";"-2";"3.52391004562";"14.5673972436";"3";"4";"4";"dvnd";"72"
"94680876";"5982000";"-2";"2.39622187614";"15.8276288867";"3";"4";"4";"dvnd";"73"
"96678554";"6144188";"-2";"3.54390096664";"15.7349602584";"3";"4";"4";"dvnd";"74"
"92957377";"5896112";"-2";"3.06167292595";"15.7658770729";"3";"4";"4";"dvnd";"75"
"94578464";"5982345";"-2";"3.19121789932";"15.8095970727";"3";"4";"4";"dvnd";"76"
"96624593";"6082969";"-2";"3.02502584457";"15.8844460657";"3";"4";"4";"dvnd";"77"
"94991047";"5914493";"-2";"3.03810715675";"16.0607252388";"3";"4";"4";"dvnd";"78"
"93699447";"6096581";"-2";"3.07609605789";"15.369179381";"3";"4";"4";"dvnd";"79"
"90302327";"5901915";"-2";"3.26451706886";"15.3005129691";"3";"4";"4";"dvnd";"8"
"91691925";"6312326";"-2";"3.31701803207";"14.5258538612";"3";"4";"4";"dvnd";"80"
"92236362";"6061239";"-2";"2.87121605873";"15.2174104997";"3";"4";"4";"dvnd";"81"
"95563806";"6039699";"-2";"3.37199902534";"15.8226106963";"3";"4";"4";"dvnd";"82"
"94832474";"5986424";"-2";"2.91080498695";"15.8412558148";"3";"4";"4";"dvnd";"83"
"94323375";"6466876";"-2";"3.26079297066";"14.5856167646";"3";"4";"4";"dvnd";"84"
"95599424";"6043240";"-2";"3.1428630352";"15.8192333914";"3";"4";"4";"dvnd";"85"
"91879086";"6304932";"-2";"3.02597618103";"14.5725736614";"3";"4";"4";"dvnd";"86"
"91740666";"6148486";"-2";"3.02622914314";"14.9208546624";"3";"4";"4";"dvnd";"87"
"93209349";"6031086";"-2";"3.36409306526";"15.4548200772";"3";"4";"4";"dvnd";"88"
"93662437";"6008049";"-2";"3.63048696518";"15.589492862";"3";"4";"4";"dvnd";"89"
"101167332";"5943535";"-2";"3.24769496918";"17.0214076303";"3";"4";"4";"dvnd";"9"
"93383683";"6069460";"-2";"3.02933907509";"15.3858305352";"3";"4";"4";"dvnd";"90"
"88478732";"6217826";"-2";"3.38013100624";"14.2298501116";"3";"4";"4";"dvnd";"91"
"94260334";"5888867";"-2";"3.18042898178";"16.0065313073";"3";"4";"4";"dvnd";"92"
"93975382";"6415959";"-2";"2.9956381321";"14.6471294471";"3";"4";"4";"dvnd";"93"
"98829434";"6263150";"-2";"2.60641908646";"15.7795093523";"3";"4";"4";"dvnd";"94"
"92045778";"5876162";"-2";"3.29856395721";"15.6642682758";"3";"4";"4";"dvnd";"95"
"93573838";"6282583";"-2";"3.61570715904";"14.894166619";"3";"4";"4";"dvnd";"96"
"89096455";"6076779";"-2";"3.10590791702";"14.6617895764";"3";"4";"4";"dvnd";"97"
"94498934";"6311556";"-2";"3.49496912956";"14.9723671944";"3";"4";"4";"dvnd";"98"
"92846902";"6162180";"-2";"2.78769493103";"15.0672167967";"3";"4";"4";"dvnd";"99"
"30994238";"1966970";"-2";"3.84525299072";"15.7573516627";"4";"4";"4";"dvnd";"0"
"32748190";"1953318";"-2";"3.6955499649";"16.7654165886";"4";"4";"4";"dvnd";"1"
"32851442";"2012571";"-2";"4.2201089859";"16.3231220166";"4";"4";"4";"dvnd";"10"
"33347951";"1968347";"-2";"4.30587291718";"16.9421098008";"4";"4";"4";"dvnd";"11"
"32273235";"1957619";"-2";"4.33264803886";"16.4859633054";"4";"4";"4";"dvnd";"12"
"32322257";"2045847";"-2";"4.05936789513";"15.7989610171";"4";"4";"4";"dvnd";"13"
"33438579";"2014238";"-2";"4.09766697884";"16.6011062248";"4";"4";"4";"dvnd";"14"
"32378783";"1993077";"-2";"4.48101592064";"16.2456257335";"4";"4";"4";"dvnd";"15"
"31296782";"2004492";"-2";"4.2666580677";"15.6133234755";"4";"4";"4";"dvnd";"16"
"33794153";"1996120";"-2";"3.59221196175";"16.9299205459";"4";"4";"4";"dvnd";"17"
"32600223";"2005075";"-2";"3.79184412956";"16.2588546563";"4";"4";"4";"dvnd";"18"
"31888343";"2004763";"-2";"4.00893092155";"15.9062906688";"4";"4";"4";"dvnd";"19"
"33086314";"2006247";"-2";"3.9745759964";"16.4916453458";"4";"4";"4";"dvnd";"2"
"32264953";"1988025";"-2";"3.74104499817";"16.2296515386";"4";"4";"4";"dvnd";"20"
"32774030";"1959765";"-2";"3.62936782837";"16.723448985";"4";"4";"4";"dvnd";"21"
"32880901";"2001035";"-2";"3.82983708382";"16.4319469674";"4";"4";"4";"dvnd";"22"
"32505589";"1993795";"-2";"4.12406301498";"16.3033757232";"4";"4";"4";"dvnd";"23"
"33495685";"1986156";"-2";"4.24204897881";"16.8645791166";"4";"4";"4";"dvnd";"24"
"32436192";"1986165";"-2";"4.03207612038";"16.3310661501";"4";"4";"4";"dvnd";"25"
"33135450";"2016777";"-2";"4.3382730484";"16.4299027607";"4";"4";"4";"dvnd";"26"
"32796370";"2006761";"-2";"4.43506097794";"16.3429376991";"4";"4";"4";"dvnd";"27"
"33187040";"2002023";"-2";"4.10381793976";"16.5767526147";"4";"4";"4";"dvnd";"28"
"32304486";"2027590";"-2";"4.27972102165";"15.9324547862";"4";"4";"4";"dvnd";"29"
"32820460";"2010491";"-2";"4.25898599625";"16.3245993143";"4";"4";"4";"dvnd";"3"
"32554518";"2034645";"-2";"4.01115298271";"16.0000973143";"4";"4";"4";"dvnd";"30"
"33755716";"1959703";"-2";"4.2035369873";"17.2249141834";"4";"4";"4";"dvnd";"31"
"33256650";"1998688";"-2";"3.48446393013";"16.6392403417";"4";"4";"4";"dvnd";"32"
"32021497";"2030391";"-2";"3.88792181015";"15.7710987687";"4";"4";"4";"dvnd";"33"
"33489449";"1996535";"-2";"3.99515318871";"16.7737850827";"4";"4";"4";"dvnd";"34"
"33794675";"1969147";"-2";"4.17700886726";"17.1620884576";"4";"4";"4";"dvnd";"35"
"33069357";"1983666";"-2";"3.77200102806";"16.6708291618";"4";"4";"4";"dvnd";"36"
"32253791";"2051078";"-2";"4.17970991135";"15.7252873855";"4";"4";"4";"dvnd";"37"
"33213850";"1987664";"-2";"3.97848916054";"16.7099922321";"4";"4";"4";"dvnd";"38"
"33197205";"1975192";"-2";"3.81377315521";"16.8070774892";"4";"4";"4";"dvnd";"39"
"33110281";"2043963";"-2";"4.27742910385";"16.1990608441";"4";"4";"4";"dvnd";"4"
"33115327";"2058475";"-2";"3.81335496902";"16.0873107519";"4";"4";"4";"dvnd";"40"
"33916946";"2027393";"-2";"4.25229310989";"16.7293396002";"4";"4";"4";"dvnd";"41"
"32944419";"1984769";"-2";"3.47609305382";"16.5986162621";"4";"4";"4";"dvnd";"42"
"33465690";"1963283";"-2";"4.55899214745";"17.0457799512";"4";"4";"4";"dvnd";"43"
"33791857";"2011368";"-2";"4.08061385155";"16.8004348284";"4";"4";"4";"dvnd";"44"
"34482433";"2000584";"-2";"4.13360500336";"17.2361835344";"4";"4";"4";"dvnd";"45"
"32659202";"2067393";"-2";"4.47423100471";"15.7972876952";"4";"4";"4";"dvnd";"46"
"32974868";"2026245";"-2";"3.53991508484";"16.2738800096";"4";"4";"4";"dvnd";"47"
"32567702";"2013253";"-2";"3.52975392342";"16.1766563865";"4";"4";"4";"dvnd";"48"
"32204602";"2011486";"-2";"4.0801179409";"16.0103535396";"4";"4";"4";"dvnd";"49"
"32086050";"1996427";"-2";"4.07481718063";"16.0717371584";"4";"4";"4";"dvnd";"5"
"32541862";"1980162";"-2";"4.14365983009";"16.4339392434";"4";"4";"4";"dvnd";"50"
"32863345";"1998021";"-2";"3.49232411385";"16.4479477443";"4";"4";"4";"dvnd";"51"
"32558301";"1980912";"-2";"4.17367696762";"16.4360158351";"4";"4";"4";"dvnd";"52"
"31595296";"2066177";"-2";"4.12578010559";"15.2916695907";"4";"4";"4";"dvnd";"53"
"32221014";"2033302";"-2";"4.05253696442";"15.8466445221";"4";"4";"4";"dvnd";"54"
"32728536";"2071670";"-2";"4.06890702248";"15.7981415959";"4";"4";"4";"dvnd";"55"
"32224083";"1979222";"-2";"3.91529202461";"16.2811867491";"4";"4";"4";"dvnd";"56"
"33355014";"1978459";"-2";"3.66526913643";"16.8590878052";"4";"4";"4";"dvnd";"57"
"32107696";"2032476";"-2";"4.12570810318";"15.7973309402";"4";"4";"4";"dvnd";"58"
"33283522";"2045005";"-2";"3.97451591492";"16.2755210867";"4";"4";"4";"dvnd";"59"
"31075269";"2054870";"-2";"3.71448516846";"15.1227420713";"4";"4";"4";"dvnd";"6"
"33793542";"1991994";"-2";"4.48420381546";"16.9646806165";"4";"4";"4";"dvnd";"60"
"33719923";"1977021";"-2";"4.35638809204";"17.0559255567";"4";"4";"4";"dvnd";"61"
"33405517";"1996174";"-2";"3.9524948597";"16.7347721191";"4";"4";"4";"dvnd";"62"
"33586635";"1994976";"-2";"4.36496591568";"16.8356085487";"4";"4";"4";"dvnd";"63"
"33020115";"1966710";"-2";"4.69390797615";"16.7895190445";"4";"4";"4";"dvnd";"64"
"32201226";"2030176";"-2";"3.97207808495";"15.8612977397";"4";"4";"4";"dvnd";"65"
"32315826";"2007267";"-2";"4.39381885529";"16.0994157728";"4";"4";"4";"dvnd";"66"
"31914947";"1993886";"-2";"3.89930891991";"16.0064050803";"4";"4";"4";"dvnd";"67"
"33065980";"2033275";"-2";"4.20991396904";"16.262423922";"4";"4";"4";"dvnd";"68"
"33174275";"2025664";"-2";"3.9080619812";"16.3769879901";"4";"4";"4";"dvnd";"69"
"34066354";"2024144";"-2";"4.51435303688";"16.8300051775";"4";"4";"4";"dvnd";"7"
"32794386";"1994398";"-2";"4.25666093826";"16.4432505448";"4";"4";"4";"dvnd";"70"
"33385507";"2019538";"-2";"4.16104578972";"16.5312596247";"4";"4";"4";"dvnd";"71"
"33686709";"2054430";"-2";"4.25998401642";"16.3971072268";"4";"4";"4";"dvnd";"72"
"32312741";"1989603";"-2";"4.28865790367";"16.2407982899";"4";"4";"4";"dvnd";"73"
"32847982";"2039731";"-2";"3.96971893311";"16.1040754884";"4";"4";"4";"dvnd";"74"
"32892053";"1975772";"-2";"3.89209294319";"16.6476966978";"4";"4";"4";"dvnd";"75"
"33061969";"1992191";"-2";"4.37876796722";"16.5957827337";"4";"4";"4";"dvnd";"76"
"32535446";"1969084";"-2";"4.42639183998";"16.523137662";"4";"4";"4";"dvnd";"77"
"33070334";"2017212";"-2";"4.19915986061";"16.3940795514";"4";"4";"4";"dvnd";"78"
"33942012";"2027336";"-2";"4.28780698776";"16.7421739662";"4";"4";"4";"dvnd";"79"
"33669421";"2036838";"-2";"4.63017010689";"16.5302400093";"4";"4";"4";"dvnd";"8"
"32669310";"1954479";"-2";"4.42439198494";"16.715099011";"4";"4";"4";"dvnd";"80"
"32773061";"1975451";"-2";"3.92806196213";"16.5901664987";"4";"4";"4";"dvnd";"81"
"33167275";"1965606";"-2";"4.36925005913";"16.8738165227";"4";"4";"4";"dvnd";"82"
"32686606";"1992337";"-2";"3.69278216362";"16.4061632144";"4";"4";"4";"dvnd";"83"
"32743796";"1984786";"-2";"3.86152696609";"16.4973936737";"4";"4";"4";"dvnd";"84"
"32848463";"1964041";"-2";"4.26078104973";"16.724937514";"4";"4";"4";"dvnd";"85"
"34094228";"2018301";"-2";"4.28133010864";"16.8925388235";"4";"4";"4";"dvnd";"86"
"32530721";"2018180";"-2";"4.32150912285";"16.1188402422";"4";"4";"4";"dvnd";"87"
"32673728";"2028184";"-2";"4.31870102882";"16.1098440773";"4";"4";"4";"dvnd";"88"
"32209306";"1973382";"-2";"4.23275780678";"16.3218809131";"4";"4";"4";"dvnd";"89"
"32084410";"1973539";"-2";"4.04138898849";"16.2572971702";"4";"4";"4";"dvnd";"9"
"33184260";"2007684";"-2";"4.72902011871";"16.528627015";"4";"4";"4";"dvnd";"90"
"34462738";"1983675";"-2";"2.98500013351";"17.3731775618";"4";"4";"4";"dvnd";"91"
"33105427";"1939928";"-2";"4.48445010185";"17.0652864436";"4";"4";"4";"dvnd";"92"
"33607548";"1985478";"-2";"3.73138213158";"16.9266786134";"4";"4";"4";"dvnd";"93"
"31100714";"1997863";"-2";"4.65276789665";"15.5669903292";"4";"4";"4";"dvnd";"94"
"32083144";"1992297";"-2";"3.99449396133";"16.1035949961";"4";"4";"4";"dvnd";"95"
"32703609";"1993052";"-2";"4.23637294769";"16.4088087014";"4";"4";"4";"dvnd";"96"
"33413935";"2032176";"-2";"3.87236499786";"16.4424415011";"4";"4";"4";"dvnd";"97"
"31910452";"2031575";"-2";"4.08951687813";"15.707247825";"4";"4";"4";"dvnd";"98"
"32760401";"1988529";"-2";"4.17147278786";"16.4746910908";"4";"4";"4";"dvnd";"99"
"278588691";"14658369";"-2";"5.25561404228";"19.0054358026";"5";"4";"4";"dvnd";"0"
"281046865";"14211462";"-2";"4.62478804588";"19.7760698371";"5";"4";"4";"dvnd";"1"
"287982321";"14020946";"-2";"5.10511398315";"20.5394358555";"5";"4";"4";"dvnd";"10"
"270393209";"14177293";"-2";"4.67148709297";"19.0722734587";"5";"4";"4";"dvnd";"11"
"294587289";"14939011";"-2";"5.06294608116";"19.7193300815";"5";"4";"4";"dvnd";"12"
"287482400";"14162760";"-2";"5.59526491165";"20.2984728965";"5";"4";"4";"dvnd";"13"
"279548739";"14763377";"-2";"5.26892900467";"18.9352841833";"5";"4";"4";"dvnd";"14"
"281845004";"14994003";"-2";"4.85108995438";"18.7971820467";"5";"4";"4";"dvnd";"15"
"278807675";"14333176";"-2";"4.38865423203";"19.4519117745";"5";"4";"4";"dvnd";"16"
"282411435";"14316739";"-2";"5.61392188072";"19.7259609887";"5";"4";"4";"dvnd";"17"
"273245608";"14918364";"-2";"4.86175608635";"18.3160571762";"5";"4";"4";"dvnd";"18"
"280136363";"14440044";"-2";"4.93095993996";"19.399966025";"5";"4";"4";"dvnd";"19"
"280646423";"14186646";"-2";"4.43232679367";"19.7824364547";"5";"4";"4";"dvnd";"2"
"269129801";"14443559";"-2";"5.04206609726";"18.6332053616";"5";"4";"4";"dvnd";"20"
"277445495";"14266774";"-2";"4.83815789223";"19.4469678289";"5";"4";"4";"dvnd";"21"
"283955962";"14586049";"-2";"5.16236495972";"19.4676407573";"5";"4";"4";"dvnd";"22"
"275402795";"14196121";"-2";"5.33409714699";"19.3998624695";"5";"4";"4";"dvnd";"23"
"277495729";"14497580";"-2";"5.51643610001";"19.1408310215";"5";"4";"4";"dvnd";"24"
"286539082";"14259137";"-2";"4.87437605858";"20.0951209039";"5";"4";"4";"dvnd";"25"
"276973538";"14278623";"-2";"5.54087996483";"19.3977765223";"5";"4";"4";"dvnd";"26"
"277583591";"14534040";"-2";"4.94471406937";"19.0988597114";"5";"4";"4";"dvnd";"27"
"271734652";"14698451";"-2";"4.94393706322";"18.4872985596";"5";"4";"4";"dvnd";"28"
"283104097";"14472334";"-2";"5.24478292465";"19.5617442909";"5";"4";"4";"dvnd";"29"
"277104438";"14446857";"-2";"5.35577702522";"19.1809497388";"5";"4";"4";"dvnd";"3"
"284768303";"14181382";"-2";"5.3142080307";"20.0804338392";"5";"4";"4";"dvnd";"30"
"273479225";"14137382";"-2";"5.17741298676";"19.3444037234";"5";"4";"4";"dvnd";"31"
"278174645";"14250331";"-2";"5.11103701591";"19.520574294";"5";"4";"4";"dvnd";"32"
"267690038";"14813294";"-2";"5.28820896149";"18.0709326366";"5";"4";"4";"dvnd";"33"
"277754734";"14298416";"-2";"5.74403810501";"19.4255597263";"5";"4";"4";"dvnd";"34"
"287183619";"14370836";"-2";"5.03600001335";"19.9837795797";"5";"4";"4";"dvnd";"35"
"280541896";"14415371";"-2";"4.62759995461";"19.4613025221";"5";"4";"4";"dvnd";"36"
"278162545";"14347918";"-2";"4.78418087959";"19.3869622756";"5";"4";"4";"dvnd";"37"
"274041094";"14218013";"-2";"4.92268490791";"19.2742188378";"5";"4";"4";"dvnd";"38"
"274581917";"14500863";"-2";"5.41696286201";"18.9355569389";"5";"4";"4";"dvnd";"39"
"281744766";"14494628";"-2";"5.17815899849";"19.4378749148";"5";"4";"4";"dvnd";"4"
"276551009";"14353839";"-2";"5.06941103935";"19.2666929732";"5";"4";"4";"dvnd";"40"
"279347536";"14201079";"-2";"4.78887820244";"19.6708669813";"5";"4";"4";"dvnd";"41"
"289332929";"14223058";"-2";"4.34338307381";"20.3425261291";"5";"4";"4";"dvnd";"42"
"287291035";"14200234";"-2";"4.91135406494";"20.231429637";"5";"4";"4";"dvnd";"43"
"269782574";"14392372";"-2";"4.81472015381";"18.7448305255";"5";"4";"4";"dvnd";"44"
"276813554";"14647360";"-2";"5.27372813225";"18.8985287451";"5";"4";"4";"dvnd";"45"
"275781554";"14614969";"-2";"4.9424059391";"18.8698008186";"5";"4";"4";"dvnd";"46"
"287434461";"14070989";"-2";"4.60832309723";"20.4274526119";"5";"4";"4";"dvnd";"47"
"275290267";"14647144";"-2";"5.18444299698";"18.7948085306";"5";"4";"4";"dvnd";"48"
"284393151";"14587984";"-2";"4.81517219543";"19.49502762";"5";"4";"4";"dvnd";"49"
"275054195";"14515994";"-2";"5.47475004196";"18.9483541396";"5";"4";"4";"dvnd";"5"
"275035943";"14492317";"-2";"4.78702688217";"18.9780518188";"5";"4";"4";"dvnd";"50"
"277188408";"14261753";"-2";"4.73987579346";"19.4357880129";"5";"4";"4";"dvnd";"51"
"285148391";"14552324";"-2";"5.24803996086";"19.5946977953";"5";"4";"4";"dvnd";"52"
"276172025";"14438398";"-2";"5.44888687134";"19.1276085477";"5";"4";"4";"dvnd";"53"
"290298778";"14550268";"-2";"5.07555603981";"19.9514385577";"5";"4";"4";"dvnd";"54"
"282310785";"14365315";"-2";"4.84729790688";"19.6522516214";"5";"4";"4";"dvnd";"55"
"276471571";"14501794";"-2";"4.32220220566";"19.0646461396";"5";"4";"4";"dvnd";"56"
